Relaciones Existentes
 ['Illustration', 'SalesReason', 'ModifiedDate']
 ['Illustration', 'SalesTaxRate', 'ModifiedDate']
 ['Illustration', 'PersonCreditCard', 'ModifiedDate']
 ['Illustration', 'vAdditionalContactInfo', 'ModifiedDate']
 ['Illustration', 'PersonPhone', 'ModifiedDate']
 ['Illustration', 'SalesTerritory', 'ModifiedDate']
 ['Illustration', 'PhoneNumberType', 'ModifiedDate']
 ['Illustration', 'Product', 'ModifiedDate']
 ['Illustration', 'vJobCandidate', 'ModifiedDate']
 ['Illustration', 'vProductModelCatalogDescription', 'ModifiedDate']
 ['Illustration', 'vProductModelInstructions', 'ModifiedDate']
 ['Illustration', 'SalesTerritoryHistory', 'ModifiedDate']
 ['Illustration', 'ScrapReason', 'ModifiedDate']
 ['Illustration', 'Shift', 'ModifiedDate']
 ['Illustration', 'ProductCategory', 'ModifiedDate']
 ['Illustration', 'ShipMethod', 'ModifiedDate']
